908,福建省宁德市霞浦县北壁乡,119.8929,26.5661
913,海南省文昌市龙楼镇,110.9615,19.6516
915,广东省江门市台山市北陡镇,112.3989,21.8758
917,海南省万宁市龙滚镇,110.4905,19.047
1002,海南省三亚市亚龙湾度假区,109.6396,18.2341
1003,广东省湛江市吴川市吴阳镇,110.6616,21.3152
1006,福建省漳州市漳浦县古雷镇,117.6224,23.8029
1008,福建省泉州市惠安县崇武镇,118.9149,24.8952
1010,福建省泉州市石狮市永宁镇,118.6893,24.6994
1011,台湾省花莲县丰滨乡,121.4773,23.5897
1011,福建省漳州市漳浦县古雷镇,117.6224,23.8029
1013,福建省漳州市漳浦县六鳌镇,117.7695,23.9586
1103,广东省汕头市澄海区坝头镇,116.8238,23.443
1104,广东省阳江市阳西县沙扒镇,111.4848,21.5211
1104,广东省湛江市吴川市吴阳镇,110.6616,21.3152
1105,山东省威海市荣成市成山镇,122.5341,37.3643
1108,海南省文昌市龙楼镇,110.9615,19.6516
1111,台湾省台东县大武乡,120.8973,22.3777
1111,福建省泉州市晋江市陈埭镇,118.6045,24.8467
1117,海南省文昌市翁田镇,110.885,19.92
1117,广东省湛江市徐闻县角尾乡,109.956,20.2819
1119,海南省万宁市东澳镇,110.3886,18.7954
1206,广东省珠海市金湾区南水镇,113.2353,22.0294
1208,广东省江门市台山市赤溪镇,112.9844,21.9936
1209,台湾省花莲县秀林乡,121.4662,24.0946
1209,台湾省新北市贡寮区,121.9127,25.041
1209,福建省宁德市福鼎市秦屿镇,120.2476,27.1057
1210,江苏省盐城市响水县陈家港镇,119.7758,34.3351
1211,浙江省宁波市象山县鹤浦镇,121.8944,29.1523
1213,广东省湛江市麻章区东简镇,110.493,21.0168
1214,台湾省屏东县牡丹乡,119.2972,26.104
1305,海南省琼海市潭门镇,110.6116,19.2422
1306,广东省湛江市麻章区民安镇,110.3211,21.0147
1307,台湾省新北市,121.9637,24.084
1307,福建省福州市连江县晓澳镇,119.6446,26.2218
1308,福建省漳州市漳浦县前亭镇,117.9834,24.2312
1309,海南省文昌市东郊镇,110.8551,19.5793
1311,广东省阳江市江城区海陵镇,111.9333,21.628
1312,福建省福州市福清市海口镇,119.4487,25.6878
1319,广东省汕尾市捷胜镇沿海地区,115.4344,22.7131
1323,福建省宁德市福鼎市沙埕镇,120.4161,27.1636
1407,广东省汕头市濠江区河浦镇,116.6569,23.273
1409,海南省文昌市翁田镇,110.885,19.92
1409,广东省湛江市徐闻县龙塘镇,110.3471,20.318
1409,广西省防城港市港口区光坡镇,108.5089,21.6512
1410,台湾省台东县长滨乡,121.4332,23.3286
1410,福建省福州市福清市高山镇,119.562,25.488
1410,山东省威海市荣成市虎山镇,122.2224,36.958
1415,海南省文昌市翁田镇,110.885,19.92
1415,广东省湛江市徐闻县海安镇,110.2389,20.2877
1416,台湾省屏东县恒春镇,119.2972,26.104
1416,台湾省新北市贡寮区,121.9127,25.041
1416,浙江省宁波市象山县鹤浦镇,121.8944,29.1523
1416,上海市奉贤区海湾镇,121.7297,30.8673
1508,海南省万宁市和乐镇,110.4715,18.9224
1509,普陀区朱家尖,122.3858,29.9169
1510,广东省汕尾市陆丰市甲东镇,116.1338,22.8768
1513,台湾省花莲县秀林乡,121.4662,24.0946
1513,福建省莆田市秀屿区山亭镇,119.1133,25.1459
1521,台湾省宜兰县南澳乡,121.6302,24.4657
1521,福建省莆田市秀屿区山亭镇,119.1133,25.1459
1522,广东省湛江市坡头区南三镇,110.561,21.1517
1601,福建省石狮市,118.6435,24.7347
1603,海南省万宁市东澳镇,110.3886,18.7954
1604,广东省深圳市大鹏半岛,114.4858,22.5505
1608,广东省湛江雷州市东里镇,110.3598,20.7778
1614,福建省厦门市翔安区,118.2433,24.6213
1617,福建省泉州市惠安县,118.7924,25.0334
1621,海南省万宁市和乐镇,110.4715,18.9224
1622,广东省汕尾市海丰县鲘门镇,115.0883,22.8064
1702,广东省深圳市大鹏半岛,114.4858,22.5505
1709,福建省福清市,119.3791,25.7228
1713,广东省珠海市金湾区,113.3576,22.1493
1714,广东省台山市,112.7889,22.2545
1720,广东省徐闻县,110.1717,20.3278
1804,广东省湛江市徐闻县新寮镇,110.4595,20.6255
1808,福建连江黄岐半岛,119.8738,26.329
1810,上海市崇明岛,121.5449,31.6302
1822,广东省江门市台山市端芬镇,112.751,22.0536
